,OBJECTID,HUC12,VALUE_0,VALUE_11,VALUE_21,VALUE_22,VALUE_23,VALUE_24,VALUE_31,VALUE_41,VALUE_42,VALUE_43,VALUE_45,VALUE_46,VALUE_52,VALUE_71,VALUE_81,VALUE_82,VALUE_90,VALUE_95,TotalPixels,V_0_PERCENT,V_11_PERCENT,V_21_PERCENT,V_22_PERCENT,V_23_PERCENT,V_24_PERCENT,V_31_PERCENT,V_41_PERCENT,V_42_PERCENT,V_43_PERCENT,V_45_PERCENT,V_46_PERCENT,V_52_PERCENT,V_71_PERCENT,V_81_PERCENT,V_82_PERCENT,V_90_PERCENT,V_95_PERCENT,TotalPercents
1283,1284,20700080902,0.0,189900.0,13706100.0,13612500.0,12609900.0,6288300.000000001,104400.0,4037400.0,1872900.0,3217500.0,359100.0,864000.0,86400.0,136800.0,2593799.9999999995,771300.0,779400.0,81900.0,61311600.0,0.0,0.0030972931712759085,0.22354823557043038,0.22202160765662615,0.20566907404145382,0.10256297340144443,0.0017027772884739593,0.06585050789736363,0.030547237390640598,0.05247783453702073,0.005856966707768188,0.014091949973577593,0.0014091949973577594,0.002231225412483119,0.04230520814984439,0.012580001174329164,0.012712113205331454,0.0013357994245787094,1.0
1284,1285,20802011201,0.0,152100.0,1624500.0,633600.0,82800.0,6300.0,2700.0,16537500.0,3579300.0,12405600.0,502200.0,478800.0,0.0,6300.0,3830400.0,783000.0,0.0,0.0,40625100.0,0.0,0.0037439907840226853,0.039987593876692,0.01559626930149095,0.002038148829172113,0.00015507654135005206,6.646137486430802e-05,0.4070759210438867,0.088105629278451,0.30536786370987395,0.012361815724761293,0.011785817142603957,0.0,0.00015507654135005206,0.09428653714083166,0.01927379871064933,0.0,0.0,1.0
1285,1286,20700060503,0.0,1390499.9999999998,5445000.0,3899700.0,1058400.0,357300.0,30600.0,26654400.0,5004900.000000001,16227000.000000002,92700.0,844200.0,0.0,23400.0,30470400.0,1856700.0,28800.0,17100.0,93401100.0,0.0,0.014887404966322664,0.058296957958739244,0.04175218493144085,0.011331772323880555,0.0038254367453916496,0.00032761926786729494,0.28537565403405313,0.053585022017941984,0.1737345705778626,0.0009924936644215112,0.00903843744880949,0.0,0.0002505323813102844,0.32623170390926876,0.019878780870889103,0.0003083475462280423,0.0001830813555729001,0.9999999999999999
1286,1287,20802011502,0.0,8100.0,2791800.0000000005,147600.0,900.0,0.0,0.0,57213900.0,3904200.0,26811900.0,146700.0,133200.0,0.0,0.0,796500.0,0.0,5400.0,0.0,91960200.0,0.0,8.808158311965393e-05,0.030358785648574062,0.0016050421812914717,9.786842568850437e-06,0.0,0.0,0.6221593689443912,0.042455323063673195,0.29155982696862337,0.0015952553387226214,0.0014484527001898647,0.0,0.0,0.008661355673432637,0.0,5.872105541310262e-05,0.0,1.0
1287,1288,20700050705,0.0,342900.0,7965900.000000001,6480899.999999999,614700.0,192600.0,37800.0,63610200.00000001,4057200.0,24593400.0,410400.0,408600.0,0.0,10800.0,32609700.0,9302400.0,180000.0,21600.0,150839100.0,0.0,0.0022732832534800326,0.05281057762874481,0.04296565015304386,0.00407520331266893,0.0012768572604848478,0.0002505981539269327,0.4217089600773275,0.026897535188157448,0.16304393224303249,0.002720779956920984,0.002708846711495892,0.0,7.159947255055221e-05,0.21618864074367986,0.06167101235687564,0.0011933245425092035,0.00014319894510110443,1.0000000000000002
1288,1289,20700050702,0.0,267300.0,7122600.0,6005699.999999999,1393200.0,613800.0,26100.0,27402300.0,2589300.0,20854800.000000004,188100.0,729000.0,0.0,33300.0,24988500.0,10447200.000000002,518400.0,270000.0,103449600.0,0.0,0.002583866926503341,0.06885091870824053,0.058054356904231615,0.013467427616926504,0.005933324053452116,0.0002522967706013363,0.26488550946547884,0.025029579621380846,0.20159381959910916,0.0018182767260579065,0.007046909799554565,0.0,0.0003218958797327394,0.24155240812917594,0.10098830734966595,0.005011135857461025,0.002609966592427617,1.0
1289,1290,20700051005,0.0,36000.0,5139000.0,4305600.0,1647000.0,675900.0,0.0,32948099.999999996,738900.0,4880699.999999999,39600.0,178200.0,0.0,900.0,6612300.000000001,900.0,0.0,0.0,57203100.0,0.0,0.0006293365219717113,0.08983778851146179,0.07526864802781667,0.028792145880205792,0.01181579320001888,0.0,0.5759845183215594,0.012917132113469374,0.08532229896631474,0.0006922701741688825,0.003115215783759971,0.0,1.5733413049292784e-05,0.1155933856731541,1.5733413049292784e-05,0.0,0.0,0.9999999999999999
1290,1291,20700050703,0.0,256500.0,4368600.0,1356300.0000000002,165600.0,74700.0,4500.0,76618800.0,936900.0,14044500.0,995400.0,1179000.0,0.0,47700.0,7194600.0,399600.0,44100.0,10800.0,107697600.0,0.0,0.0023816686722823908,0.04056357801845167,0.012593595400454608,0.0015376387217542452,0.0006936087712260998,4.1783660917234924e-05,0.7114253242412087,0.008699358202968311,0.1304068057226902,0.009242545794892365,0.01094731916031555,0.0,0.0004429068057226902,0.0668037170744752,0.0037103890894504615,0.00040947987698890226,0.00010028078620136381,1.0
1291,1292,20700050704,0.0,134100.0,12749400.000000002,15017400.000000002,5301900.0,2576700.0,29700.0,53773200.0,1275299.9999999998,10361700.0,981000.0,486000.0,0.0,41400.0,29741400.0,3356100.0,91800.0,24300.0,135941400.0,0.0,0.0009864544575824584,0.09378599896720206,0.1104696582498047,0.03900136382294136,0.0189544906849569,0.00021847649060551092,0.39556161699085046,0.00938124809660633,0.07622181322246203,0.007216344689697178,0.0035750698462719967,0.0,0.0003045429869046516,0.21878103359241555,0.024687843438422733,0.0006752909709624883,0.00017875349231359983,1.0
1292,1293,20700050801,0.0,994500.0,2661300.0,1031400.0,92700.0,13500.0,120600.0,61002899.99999999,1575900.0,25172100.0,366300.0,734400.0,0.0,15300.0,9558900.0,13087800.000000002,85500.0,8100.0,116521200.0,0.0,0.008534927549664782,0.022839620601229647,0.008851608119380851,0.0007955633824574413,0.00011585874501807397,0.0010350047888281273,0.523534773071338,0.0135245775017765,0.2160302159607007,0.0031436339481570735,0.006302715728983224,0.0,0.00013130657768715048,0.0820357153891309,0.11232119133685546,0.0007337720517811351,6.951524701084438e-05,0.9999999999999999
1293,1294,20700060104,0.0,17100.0,2073600.0,94500.0,13500.0,900.0,9000.0,50141699.99999999,2269800.0,23424300.000000004,28800.0,42300.0,0.0,0.0,3173400.0,171000.0,0.0,0.0,81459900.0,0.0,0.00020991923633591498,0.025455469500944638,0.0011600799902774248,0.00016572571289677498,1.1048380859784999e-05,0.00011048380859784998,0.6155384428412015,0.027864016528377767,0.2875562086376242,0.00035354818751311996,0.000519273900409895,0.0,0.0,0.038956590911601904,0.00209919236335915,0.0,0.0,1.0
1294,1295,20700060105,0.0,102600.0,2877300.0,266400.0,41400.0,8100.0,7200.0,57577500.0,2490300.0,24561000.0,89100.0,89100.0,0.0,1800.0,6144300.000000001,488700.0,0.0,0.0,94744800.0,0.0,0.0010829090356410062,0.030368949008283304,0.0028117638118398056,0.00043696329508321303,8.549281860323733e-05,7.599361653621096e-05,0.607711452238012,0.026284292119461965,0.25923322440914964,0.0009404210046356106,0.0009404210046356106,0.0,1.899840413405274e-05,0.06485105251158904,0.005158066722395319,0.0,0.0,1.0
1295,1296,20700060701,0.0,68400.0,4865400.0,269100.0,17100.0,2700.0,4500.0,72179100.0,3453300.0,40471200.0,144900.0,462600.0,0.0,2700.0,8514000.0,44100.0,0.0,900.0,130500000.0,0.0,0.0005241379310344827,0.03728275862068966,0.0020620689655172415,0.00013103448275862068,2.0689655172413793e-05,3.4482758620689657e-05,0.553096551724138,0.02646206896551724,0.3101241379310345,0.001110344827586207,0.0035448275862068964,0.0,2.0689655172413793e-05,0.06524137931034482,0.00033793103448275864,0.0,6.896551724137931e-06,1.0
1296,1297,20700060702,0.0,194400.0,3140100.0,406800.0,24300.0,4500.0,7200.0,44529300.0,3722400.0,31429800.0,162000.0,533700.0,0.0,13500.0,12466800.0,70200.0,61200.0,7200.0,96773400.0,0.0,0.002008816472295073,0.0324479660733218,0.004203634469802652,0.0002511020590368841,4.6500381303126686e-05,7.440061008500269e-05,0.4601398731469598,0.03846511541394639,0.32477726317355804,0.0016740137269125608,0.005514945222550825,0.0,0.00013950114390938006,0.12882465636218218,0.0007254059483287763,0.0006324051857225229,7.440061008500269e-05,1.0
1297,1298,20802011503,0.0,1316700.0000000002,2790900.0,1155600.0,122400.0,1800.0,245700.0,38884500.0,1855800.0,12096900.0,198000.0,497700.0,1800.0,18900.0,14018400.0,171900.0,43200.0,900.0,73421100.0,0.0,0.017933536817073024,0.03801223354049449,0.015739344684293752,0.0016670956986479363,2.451611321541083e-05,0.003346449453903578,0.5296093357359124,0.025276112725088565,0.16476053886416847,0.0026967724536951913,0.006778705304061094,2.451611321541083e-05,0.0002574191887618137,0.19093148972161952,0.002341288812071734,0.0005883867171698599,1.2258056607705414e-05,1.0
1298,1299,20802011504,0.0,24300.0,1692000.0,629100.0,96300.0,7200.0,0.0,24815700.0,631800.0,5099400.0,117900.0,393300.0,0.0,2700.0,7278300.000000001,420300.0,195300.0,0.0,41403600.0,0.0,0.0005869054864794366,0.04086601165116077,0.015194330927745414,0.002325884705677767,0.00017389792191983307,0.0,0.5993609251369446,0.01525954264846535,0.12316320319972177,0.0028475784714372663,0.00949917398487088,0.0,6.52117207199374e-05,0.17578906182071127,0.010151291192070255,0.0047169811320754715,0.0,1.0000000000000002
1299,1300,20802011505,0.0,1043100.0,5049000.0,1995300.0,261900.0,45000.0,88200.0,53045100.00000001,3131100.0,25818300.0,278100.0,592200.0,0.0,23400.0,9233100.0,346500.0,34200.0,900.0,100985400.0,0.0,0.010329215906457766,0.049997326346184694,0.019758301695096517,0.0025934442008448745,0.00044560896921733243,0.0008733935796659716,0.5252749407340072,0.03100547207814199,0.2556636899987523,0.0027538634297631145,0.0058642140349000945,0.0,0.00023171666399301286,0.09143004830401226,0.0034311890629734596,0.00033866281660517263,8.912179384346648e-06,1.0
1300,1301,20700060201,0.0,26100.0,3010500.0,2754900.0,910800.0,233100.0,18900.0,8172899.999999999,3950100.0,3748500.0,490500.0,819000.0,0.0,3600.0,26648100.0,5805000.0,3600.0,1800.0,56597400.0,0.0,0.00046115192570683457,0.05319148936170213,0.04867538084788347,0.016092612028114364,0.004118563750278281,0.0003339376013739147,0.14440415990840566,0.06979295868714817,0.06623095760582641,0.008666475845180167,0.014470629392869637,0.0,6.360716216645994e-05,0.47083611614667814,0.10256654899341666,6.360716216645994e-05,3.180358108322997e-05,0.9999999999999999
1301,1302,20700050902,0.0,0.0,1296899.9999999998,81000.0,4500.0,0.0,0.0,20535300.0,2012400.0,13386599.999999998,230400.0,800100.0,0.0,0.0,1249200.0,189000.0,0.0,0.0,39785400.0,0.0,0.0,0.03259738497036601,0.0020359227254218883,0.0001131068180789938,0.0,0.0,0.5161516536216804,0.05058136904492603,0.3364701624213907,0.005791069085644483,0.020110392254445098,0.0,0.0,0.03139845269872868,0.00475048635931774,0.0,0.0,1.0
1302,1303,20700070102,0.0,1653300.0,10405800.0,2619000.0000000005,468900.0,323100.0,75600.0,36388800.0,1157400.0,10325700.0,137700.0,339300.0,0.0,52200.0,24658200.0,675000.0,78300.0,10800.0,89369100.0,0.0,0.018499682776261593,0.11643621788739061,0.029305431071813416,0.005246779927290305,0.0036153435583439913,0.0008459299690832737,0.40717429178541575,0.01295078500287012,0.11553993494395715,0.0015408010151159628,0.003796614266004693,0.0,0.0005840945024622604,0.2759141582493278,0.00755294615252923,0.0008761417536933907,0.00012084713844046768,1.0
1303,1304,20700060703,0.0,1145700.0,3546000.0,2248200.0,300600.0,81000.0,30600.0,11463299.999999998,1876500.0,13168800.0,45000.0,195300.0,0.0,27000.0,13844700.0,225900.0,6300.0,13500.0,48218400.0,0.0,0.023760639092130807,0.07354039121994924,0.04662535463640436,0.006234134687173361,0.0016798566522323428,0.0006346125130655517,0.23773704643870386,0.03891667911004928,0.2731073615051516,0.0009332536956846349,0.004050321039271315,0.0,0.000559952217410781,0.28712483201433475,0.004684933552336867,0.00013065551739584888,0.0002799761087053905,1.0
1304,1305,20700070101,0.0,675900.0,8109000.0,6282000.0,2332800.0,1227600.0,279900.0,14904900.0,6021900.000000001,24147900.0,225900.0,1071900.0,0.0,71100.0,53615700.0,3320100.0,36900.0,6300.0,122329800.0,0.0,0.005525227704124424,0.06628801812804402,0.05135298185724165,0.019069760597990024,0.010035167228263269,0.0022880769853298216,0.12184193875899413,0.04922676240785157,0.19739997939994997,0.0018466473418578303,0.008762378422919027,0.0,0.0005812156972381219,0.4382881358426156,0.027140565912802932,0.00030164358970586073,5.150012507173232e-05,1.0
1305,1306,20700070103,0.0,1482300.0,7039800.0,651600.0,72900.0,16200.0,6300.0,37725300.0,1126800.0,10387800.0,63900.0,318600.0,900.0,27000.0,32328000.0,4728600.0,86400.0,8100.0,96070500.0,0.0,0.0154292941121364,0.07327743688228956,0.006782519087545084,0.000758817743219823,0.00016862616515996067,6.557684200665137e-05,0.392683498056115,0.01172888659890393,0.10812684434868143,0.0006651365403531781,0.003316314581479226,9.368120286664482e-06,0.0002810436085999344,0.33650288069698814,0.04922010398613518,0.0008993395475197901,8.431308257998033e-05,0.9999999999999999
1306,1307,20700070104,0.0,867600.0,2682000.0,471600.0,38700.0,1800.0,0.0,31398300.0,622800.0,6076800.0,167400.0,131400.0,0.0,11700.0,16009200.0,4030200.0,19800.0,3600.0,62532900.0,0.0,0.013874296570285402,0.04288942300772873,0.00754163008592277,0.0006188742246081662,2.878484765619378e-05,0.0,0.5021084900908162,0.009959557289043047,0.0971776456873102,0.0026769908320260216,0.002101293878902146,0.0,0.00018710150976525956,0.25601243505418747,0.06444927390221787,0.0003166333242181316,5.756969531238756e-05,0.9999999999999999
1307,1308,20700070105,0.0,9000.0,2871900.0,1096200.0,167400.0,45000.0,0.0,6626700.000000001,907200.0,5472900.000000001,39600.0,233100.0,0.0,4500.0,36272700.00000001,1740600.0,900.0,7200.0,55494900.00000001,0.0,0.00016217706491947906,0.05175070141580577,0.01975316650719255,0.0030164934075023104,0.0008108853245973953,0.0,0.11941097290021245,0.01634744814388349,0.09861987317753523,0.0007135790856457079,0.004200385981414508,0.0,8.108853245973953e-05,0.6536222247449767,0.03136504435542725,1.6217706491947905e-05,0.00012974165193558324,1.0000000000000002
1308,1309,20700070201,0.0,1142100.0,3012300.0,250200.0,17100.0,4500.0,0.0,29504700.0,478800.0,6196499.999999999,13500.0,166500.0,900.0,5400.0,24984900.0,3420000.0,27900.0,15300.0,69240600.0,0.0,0.016494657758598277,0.043504822315231235,0.0036134868848623496,0.00024696493097980086,6.499077131047392e-05,0.0,0.42611849117425327,0.006915018067434425,0.08949229209452256,0.00019497231393142173,0.0024046585384875346,1.2998154262094782e-05,7.79889255725687e-05,0.36084176047001326,0.04939298619596017,0.00040294278212493827,0.0002209686224556113,1.0
1309,1310,20700080501,0.0,86400.0,2700900.0,938700.0,21600.0,0.0,0.0,50109300.0,621900.0,6184800.0,173700.0,527400.0,0.0,2700.0,16053300.0,95400.0,88200.0,18000.0,77622300.0,0.0,0.0011130821941632753,0.034795413173791555,0.012093174255336417,0.00027827054854081884,0.0,0.0,0.645552888796132,0.008011872876737741,0.07967813373218778,0.0022377589945157513,0.00679443922687166,0.0,3.4783818567602355e-05,0.20681299059677438,0.0012290282560552832,0.0011362714065416767,0.00023189212378401568,1.0
1310,1311,20700060203,0.0,23400.0,2211300.0,1293299.9999999998,173700.0,50400.0,8100.0,16835399.999999996,2681100.0,4804200.0,252900.0,151200.0,0.0,31500.0,26384399.999999996,3108600.0,0.0,900.0,58010399.99999999,0.0,0.0004033759463820281,0.03811902693310166,0.022294278267345164,0.002994290678912747,0.0008688097306689836,0.00013963013528608666,0.2902134789623929,0.04621757477969468,0.08281618468412562,0.0043595631128211495,0.0026064291920069507,0.0,0.0005430060816681147,0.45482189400521283,0.05358694303090481,0.0,1.551445947623185e-05,1.0
1311,1312,20700050903,0.0,814500.0,3495600.0,1732500.0,321300.0,51300.0,23400.0,26135100.0,1419299.9999999998,13486500.0,218700.0,205200.0,0.0,17100.0,15103800.000000002,1035000.0,900.0,6300.0,64066500.0,0.0,0.012713352532134578,0.054562056613050504,0.027042213949568027,0.005015101496101707,0.0008007304909742221,0.0003652454871110487,0.4079370653929901,0.02215354358362014,0.21050783170611786,0.003413640514153263,0.0032029219638968886,0.0,0.00026691016365807405,0.23575191402683152,0.01615508885298869,1.4047903350424948e-05,9.833532345297465e-05,1.0000000000000002
1312,1313,20700050904,0.0,747900.0,1967400.0,972000.0,110700.0,21600.0,17100.0,24170400.0,1775700.0,8932499.999999998,28800.0,253800.0,0.0,14400.0,17547300.0,2686500.0,0.0,3600.0,59249700.0,0.0,0.012622848723284674,0.03320523141889326,0.01640514635517142,0.0018683638904500783,0.0003645588078926982,0.00028860905624838605,0.4079413060319293,0.029969771998845565,0.15076025701395954,0.00048607841052359757,0.004283565992739204,0.0,0.00024303920526179878,0.2961584615618307,0.045342001731654334,0.0,6.0759801315449696e-05,1.0
1313,1314,20700060204,0.0,66600.0,6165900.000000001,2142900.0,387000.0,82800.0,0.0,47466000.0,1793700.0,8359200.0,63000.0,97200.0,0.0,4500.0,29305800.0,6512400.0,0.0,2700.0,102449700.0,0.0,0.0006500751100296047,0.060184656470443555,0.020916605905141744,0.0037774634771990546,0.0008082014881449141,0.0,0.46331028787785616,0.01750810397687841,0.08159321110749958,0.0006149359148928694,0.0009487582686918556,0.0,4.392399392091924e-05,0.28605061801059445,0.06356680400235433,0.0,2.6354396352551544e-05,1.0
1314,1315,20700060202,0.0,9000.0,1768500.0,320400.0,89100.0,28800.0,9000.0,23617800.0,2695500.0,6712200.0,25200.0,198000.0,0.0,2700.0,18185400.000000004,1729800.0,0.0,1800.0,55393200.0,0.0,0.00016247481640345747,0.031926301423279395,0.0057841034639630855,0.001608500682394229,0.0005199194124910639,0.00016247481640345747,0.4263664132059531,0.04866120751283551,0.12117371807369857,0.0004549294859296809,0.0035744459608760644,0.0,4.8742444921037236e-05,0.32829661402482624,0.031227659712744524,0.0,3.249496328069149e-05,1.0000000000000002
1315,1316,20802010903,0.0,0.0,1687500.0,102600.0,13500.0,900.0,0.0,30681000.0,3602700.0,19429200.0,1041300.0,758700.0,0.0,0.0,960300.0,0.0,0.0,0.0,58277700.0,0.0,0.0,0.02895618735811468,0.0017605361913733727,0.00023164949886491745,1.544329992432783e-05,0.0,0.5264620944203358,0.061819529597084304,0.3333899587663892,0.0178678980124473,0.013018701836208362,0.0,0.0,0.016478001019257796,0.0,0.0,0.0,1.0
1316,1317,20802020106,0.0,47700.0,3749400.0,494100.0,112500.0,8100.0,81900.0,61683300.0,6068700.000000001,29556000.0,964800.0,2111400.0,0.0,3600.0,11616300.0,166500.0,542700.0,283500.0,117490500.0,0.0,0.0004059902715538703,0.03191236738289479,0.0042054463977938645,0.0009575242253629017,6.894174422612891e-05,0.0006970776360641925,0.5250067026695775,0.05165268681297638,0.25156076448734155,0.008211727756712245,0.017970814661610938,0.0,3.064077521161286e-05,0.09887012141407178,0.0014171358535370944,0.004619096863150637,0.002412961047914512,1.0
1317,1318,20700050905,0.0,1824300.0,6291900.000000001,2400300.0,324000.0,99900.0,42300.0,24335100.0,3978000.0,9582300.0,172800.0,413100.0,0.0,22500.0,31509900.000000004,2949300.0,0.0,9000.0,83954700.0,0.0,0.021729575592551696,0.07494398765048295,0.02859041840421084,0.003859224081558269,0.001189927425147133,0.0005038431439812185,0.28985988872570567,0.04738269566802097,0.11413655221208581,0.0020582528434977434,0.004920510703986793,0.0,0.00026800167233043533,0.37532026199843493,0.03512965920907347,0.0,0.00010720066893217414,1.0000000000000002
1318,1319,20700060301,0.0,189000.0,3012300.0,866700.0,173700.0,22500.0,40500.0,20739600.000000004,1719900.0,4723200.0,44100.0,557100.0,0.0,9000.0,23977800.0,3691800.0,0.0,0.0,59767200.0,0.0,0.0031622696060715576,0.050400554150102396,0.014501264907842428,0.002906276352246717,0.00037646066738947117,0.0006776292013010481,0.347006384772919,0.028776653415251173,0.07902662329839778,0.0007378629080833634,0.009321166124563306,0.0,0.00015058426695578847,0.4011866040236116,0.061769666305264426,0.0,0.0,1.0000000000000002
1319,1320,20700060303,0.0,864900.0,8901900.000000002,4544100.0,1008000.0,385200.0,22500.0,22596300.0,2404800.0,5107500.0,121500.0,689400.0,0.0,17100.0,72023399.99999999,21589200.0,5400.0,6300.0,140287500.0,0.0,0.006165196471531676,0.06345469125902166,0.03239133921411387,0.007185244587008821,0.0027457898957497996,0.00016038492381716118,0.16107137129109864,0.017141940657578188,0.03640737770649559,0.0008660785886126704,0.004914194065757819,0.0,0.0001218925421010425,0.5133985565356856,0.1538925421010425,3.8492381716118685e-05,4.490777866880513e-05,1.0
1320,1321,20700060302,0.0,92700.0,6595200.0,4118400.0,1126800.0,175500.0,411300.0,13971600.0,6008400.0,5938200.0,225000.0,268200.0,0.0,45900.0,67121100.0,13841100.0,1800.0,3600.0,119944800.0,0.0,0.0007728555135362267,0.05498529323488805,0.03433579446545411,0.009394321387838406,0.0014631730596074194,0.0034290773755927726,0.11648358244792605,0.050093042799687855,0.04950777357584489,0.001875862896932589,0.002236028573143646,0.0,0.00038267603097424816,0.5595999159613422,0.11539558196770515,1.5006903175460712e-05,3.0013806350921424e-05,0.9999999999999999
1321,1322,20700060304,0.0,222300.0,2878200.0000000005,1472400.0,189900.0,59400.0,192600.0,12706200.000000002,988200.0,2154600.0,363600.0,528300.0,0.0,5400.0,31722300.000000004,8471699.999999998,0.0,1800.0,61956900.0,0.0,0.0035879780944495284,0.04645487427550443,0.02376490754056449,0.0030650339187402857,0.0009587309888002789,0.0031086126000493893,0.20508127424064151,0.015949797359131913,0.03477578768466466,0.00586859574962595,0.008526895309481268,0.0,8.715736261820717e-05,0.5120059267006581,0.136735375720864,0.0,2.9052454206069056e-05,1.0000000000000002
1322,1323,20802011002,0.0,0.0,1609200.0,279900.0,14400.0,0.0,12600.0,17898300.0,182700.0,2658599.9999999995,297900.0,609300.0,0.0,0.0,11426400.000000002,0.0,0.0,0.0,34989300.0,0.0,0.0,0.045991203024924765,0.007999588445610516,0.00041155438948478536,0.0,0.0003601100907991872,0.5115363839802454,0.005221596316588214,0.07598322915862848,0.008514031432466497,0.01741389510507498,0.0,0.0,0.3265684080561772,0.0,0.0,0.0,1.0
1323,1324,20802011003,0.0,36900.0,3217500.0,1057500.0,105300.0,7200.0,15300.0,70497900.00000001,2618100.0,37029600.0,920700.0,535500.0,0.0,0.0,4070700.0,0.0,0.0,0.0,120112200.00000001,0.0,0.0003072127560730716,0.026787453730761735,0.0088042680094112,0.0008766803039158386,5.9943952404501786e-05,0.00012738089885956628,0.5869337169746288,0.02179711969308696,0.30829174721635266,0.007665332913725666,0.00445833146008482,0.0,0.0,0.033890812090695194,0.0,0.0,0.0,1.0
1324,1325,20802020107,0.0,16200.0,2592900.0,310500.0,87300.0,34200.0,40500.0,47083500.0,3367800.0,18329400.000000004,864900.0,907200.0,0.0,1800.0,945000.0,27900.0,0.0,0.0,74609100.0,0.0,0.00021713169037020953,0.03475313333092076,0.004161690732095683,0.0011700985536616847,0.0004583891241148868,0.0005428292259255238,0.6310691323176395,0.04513926585362912,0.2456724447822049,0.011592419691431743,0.012159374660731734,0.0,2.4125743374467726e-05,0.012666015271595556,0.00037394902230424975,0.0,0.0,1.0
1325,1326,20700050906,0.0,45000.0,6380099.999999999,2061900.0,198900.0,36900.0,19800.0,48654000.0,3409200.0,22075199.999999996,222300.0,373500.0,0.0,24300.0,34776899.99999999,5570100.0,9000.0,7200.0,123864300.0,0.0,0.00036330080580118727,0.051508788246492326,0.0166464429218104,0.0016057895616412477,0.00029790666075697357,0.0001598523545525224,0.3928008312322437,0.027523669047497947,0.1782208432938304,0.0017947059806578652,0.0030153966881498544,0.0,0.00019618243513264111,0.2807661287392735,0.04496937374207096,7.266016116023746e-05,5.8128128928189966e-05,0.9999999999999999
1326,1327,20700050907,0.0,194400.0,6611400.0,5283899.999999999,943200.0,315900.0,1800.0,38926800.0,5491800.0,20147400.0,53100.0,323100.0,0.0,900.0,25593300.0,2997000.0,0.0,14400.0,106898400.0,0.0,0.0018185492018589614,0.06184751128174042,0.0494291776116387,0.00882333131272311,0.0029551424530208123,1.6838418535731125e-05,0.3641476392537213,0.05137401495251566,0.18847241867043849,0.0004967333468040682,0.003022496127163737,0.0,8.419209267865562e-06,0.239417053950293,0.02803596686199232,0.0,0.000134707348285849,1.0
1327,1328,20700051001,0.0,2295000.0,4312800.0,461700.0,30600.0,3600.0,0.0,52967699.99999999,4503600.0,22308300.0,186300.0,297900.0,0.0,24300.0,20746800.0,971100.0,900.0,0.0,109110600.0,0.0,0.021033703416533316,0.039526865400795155,0.004231486216737879,0.00028044937888711087,3.299404457495422e-05,0.0,0.4854496263424451,0.04127554976326773,0.20445584571984757,0.001707441806753881,0.0027302571885774616,0.0,0.000222709800880941,0.1901446788854612,0.008900143524093901,8.248511143738554e-06,0.0,0.9999999999999999
1328,1329,20700051004,0.0,1689300.0,6057000.0,3160800.0,602100.0,130500.0,215100.0,22969800.0,3127500.0,19844100.0,126900.0,738900.0,0.0,265500.0,14936400.0,356400.0,16200.0,18000.0,74254500.0,0.0,0.022750136355372402,0.08157081389006726,0.04256711714441549,0.008108599478819466,0.0017574692442882249,0.0028967941336888675,0.3093388279498212,0.04211865947518332,0.26724440942973154,0.0017089873341009636,0.009950912065935397,0.0,0.0035755408763105266,0.20115144536694746,0.004799709108538877,0.0002181685958426762,0.0002424095509363069,1.0
1329,1330,20700080401,0.0,3054600.0,7290899.999999999,2603700.0,974700.0,379800.0,553500.0,15210000.0,238500.0,14964300.0,331200.0,222300.0,113400.0,162900.0,29586600.0,27519300.0,2647800.0000000005,48600.0,105902100.0,0.0,0.028843620664746026,0.06884566028435696,0.024585914726903434,0.009203783494378299,0.0035863311492406666,0.0052265252530403076,0.14362321427053854,0.002252079987082409,0.14130314696309138,0.003127416736778591,0.002099108516261717,0.0010708002957448436,0.0015382131232525133,0.27937689620885703,0.2598560368491276,0.025002337064137542,0.0004589144124620758,0.9999999999999999
1330,1331,20700010502,0.0,72900.0,1756800.0,476100.0,93600.0,15300.0,32400.0,29659500.000000004,5916600.0,26969400.0,170100.0,191700.0,0.0,15300.0,3989700.0,25200.0,0.0,0.0,69384600.0,0.0,0.0010506654214335746,0.025319739538744907,0.006861753184424209,0.0013490025164085402,0.00022051002672062676,0.00046696240952603317,0.42746517238695625,0.08527252445067061,0.38869432121825304,0.002451552650011674,0.0027628609230290293,0.0,0.00022051002672062676,0.057501232261914025,0.00036319298518691466,0.0,0.0,1.0
1331,1332,20600031004,0.0,50400.0,8692200.0,1528200.0,230400.0,11700.0,2700.0,26067599.999999996,160200.0,1535400.0,112500.0,155700.0,47700.0,36900.0,18272700.0,7737299.999999999,425700.0,5400.0,65072699.99999999,0.0,0.0007745183464033305,0.13357675338506012,0.023484502717729557,0.0035406552978437967,0.0001797989018436303,4.149205427160699e-05,0.4005919533076083,0.0024618618867820147,0.023595148195787174,0.0017288355946502914,0.0023927084629960034,0.0007330262921317236,0.0005670580750452956,0.2808043926254789,0.11890239685766842,0.006541913890156703,8.298410854321398e-05,1.0
1332,1333,20600031101,0.0,274500.0,24159600.000000004,14339700.0,4743899.999999999,1214099.9999999998,31500.0,52685100.0,231300.0,3618000.0,216000.0,348300.0,216900.0,120600.0,15601500.0,2051100.0,278100.0,39600.0,120169800.0,0.0,0.002284267761118018,0.2010455205883675,0.11932864996030616,0.039476640553616625,0.01010320396638756,0.0002621290873414119,0.4384221326822546,0.0019247764413355102,0.030107398031785023,0.0017974565989125387,0.002898398765746469,0.0018049460014080076,0.001003579934392834,0.12982879225895358,0.01706834828717365,0.0023142253710998935,0.0003295337098006321,1.0
